subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
st58,HI,1,9/14/21,21:16:57,21:16:57,21,16,57,0.05,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
st58,HI,1,9/14/21,21:16:57,21:16:57,21,16,57,0.05,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
st58,HI,1,9/14/21,21:16:57,21:18:09,21,18,9,71.85,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st58,HI,1,9/14/21,21:16:57,21:18:16,21,18,16,79.31,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st58,HI,1,9/14/21,21:16:57,21:18:17,21,18,17,80.23,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st58,HI,1,9/14/21,21:16:57,21:18:18,21,18,18,80.75,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st58,HI,1,9/14/21,21:16:57,21:18:23,21,18,23,86.51,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st58,HI,1,9/14/21,21:16:57,21:18:31,21,18,31,94.15,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st58,HI,1,9/14/21,21:16:57,21:18:32,21,18,32,95.11,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st58,HI,1,9/14/21,21:16:57,21:18:37,21,18,37,100.18,Swing front panel: 50.1% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st58,HI,1,9/14/21,21:16:57,21:18:53,21,18,53,115.88,Move drawer: 89.1% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
