subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
ST28,HI,1,5/9/21,14:39:21,14:39:21,14,39,21,0.04,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:39:21,14,39,21,0.04,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:40:56,14,40,56,95,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:40:58,14,40,58,96.79,Swing front panel: 0.2% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:00,14,41,0,98.74,Swing front panel: 21.7% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:03,14,41,3,101.66,Move drawer: 90.6% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:10,14,41,10,109.3,Move drawer: 24.2% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:12,14,41,12,111.1,Move drawer: 92.6% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:15,14,41,15,113.48,Move drawer: 0% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:16,14,41,16,115.36,Move drawer: 81.8% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:19,14,41,19,117.53,Move drawer: 0% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:20,14,41,20,119.28,Move drawer: 73% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:25,14,41,25,123.76,Click on: 'Cathode Ray Tube',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:27,14,41,27,126.11,Cancel disconnect: 'Cathode Ray Tube',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:30,14,41,30,128.99,Move drawer: 95.4% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:57,14,41,57,155.86,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:41:57,14,41,57,156.14,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:10,14,42,10,169.16,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:11,14,42,11,169.5,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:16,14,42,16,175.14,Move drawer: 95.4% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:24,14,42,24,182.55,Move drawer: 0% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:27,14,42,27,185.42,Move drawer: 18.4% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:29,14,42,29,187.46,Move drawer: 7.3% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:32,14,42,32,190.74,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:32,14,42,32,191.06,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:37,14,42,37,195.9,Pick Up LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:37,14,42,37,196.07,Drop LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:38,14,42,38,196.5,Pick Up LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:39,14,42,39,197.82,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:39,14,42,39,198.26,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:40,14,42,40,198.66,Drop LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:41,14,42,41,199.58,Pick Up LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:43,14,42,43,201.58,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:43,14,42,43,201.92,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:46,14,42,46,204.48,Drop LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:49,14,42,49,207.99,Pick Up LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:50,14,42,50,208.84,Drop LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:51,14,42,51,209.75,Pick Up LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:52,14,42,52,210.87,Drop LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:53,14,42,53,212.08,Pick Up LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:42:56,14,42,56,215.12,Drop LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:00,14,43,0,218.56,Pick Up LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:01,14,43,1,219.56,Drop LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:01,14,43,1,219.97,Pick Up LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:06,14,43,6,224.66,Drop LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:07,14,43,7,225.92,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:14,14,43,14,232.96,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:14,14,43,14,233.14,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:15,14,43,15,233.74,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:20,14,43,20,239.1,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:21,14,43,21,239.46,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:23,14,43,23,241.54,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:28,14,43,28,246.42,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:29,14,43,29,248.22,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:30,14,43,30,248.56,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:33,14,43,33,251.54,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:37,14,43,37,256,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:44,14,43,44,263.13,Move drawer: 13.7% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:48,14,43,48,266.48,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:49,14,43,49,268.36,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:56,14,43,56,274.65,Move drawer: 0% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:43:58,14,43,58,277.08,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:44:02,14,44,2,280.7,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:44:04,14,44,4,283.13,Submit?,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,1,5/9/21,14:39:21,14:44:07,14,44,7,285.51,Submit Confirm,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST28,HI,2,5/9/21,14:44:08,14:44:08,14,44,8,0,Make electrical flaw: AFC Mixer,,AFC-Mixer-(electrical),,,0,1,0
