subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
ST24,HI,1,6/15/21,17:39:14,17:39:14,17,39,14,0.06,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:39:14,17,39,14,0.07,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:41:26,17,41,26,132.5,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:41:42,17,41,42,148.31,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:41:43,17,41,43,148.58,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:41:57,17,41,57,162.93,Swing front panel: 3.6% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:13,17,42,13,179.48,Swing front panel: 15.5% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:16,17,42,16,182.41,Swing front panel: 23.1% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:23,17,42,23,188.63,Swing front panel: 28% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:25,17,42,25,191.46,Swing front panel: 24.6% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:26,17,42,26,192.1,Swing front panel: 24.7% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:27,17,42,27,192.69,Swing front panel: 24.7% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:29,17,42,29,195.22,Swing front panel: 18.9% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:32,17,42,32,198.47,Swing front panel: 11.6% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:34,17,42,34,200.38,Swing front panel: 6.8% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:36,17,42,36,201.99,Swing front panel: 6.1% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:40,17,42,40,206.04,Swing front panel: 6.3% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:43,17,42,43,209.01,Swing front panel: 6.3% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:44,17,42,44,210.02,Swing front panel: 6.3% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:44,17,42,44,210.32,Swing front panel: 6.3% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:46,17,42,46,211.69,Swing front panel: 6.3% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:47,17,42,47,212.82,Swing front panel: 6.3% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:42:50,17,42,50,216.12,Swing front panel: 46.3% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:43:07,17,43,7,233.44,Move drawer: 0.6% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:44:12,17,44,12,298.37,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:44:13,17,44,13,298.65,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:44:36,17,44,36,322.46,Pick Up LRU: 'AFC Amplifier [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:44:37,17,44,37,322.58,Drop LRU: 'AFC Amplifier [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:44:38,17,44,38,324.14,Pick Up LRU: 'AFC Amplifier [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:44:38,17,44,38,324.23,Drop LRU: 'AFC Amplifier [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:44:39,17,44,39,324.69,Pick Up LRU: 'AFC Amplifier [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:44:42,17,44,42,328.03,Drop LRU: 'AFC Amplifier [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:44:43,17,44,43,328.71,Pick Up LRU: 'AFC Amplifier [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:44:43,17,44,43,329.24,Drop LRU: 'AFC Amplifier [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:02,17,45,2,347.64,Pick Up LRU: 'RF Amplifier 1 [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:03,17,45,3,348.56,Drop LRU: 'RF Amplifier 1 [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:09,17,45,9,355.42,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:10,17,45,10,355.9,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:13,17,45,13,358.87,Pick Up LRU: 'Video Amplifier [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:17,17,45,17,363.27,Drop LRU: 'Video Amplifier [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:25,17,45,25,371.4,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:26,17,45,26,372.1,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:34,17,45,34,380.4,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:35,17,45,35,381.4,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:50,17,45,50,395.78,Pick Up LRU: 'RC Differentiator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:45:52,17,45,52,397.77,Drop LRU: 'RC Differentiator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:46:07,17,46,7,412.62,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:46:08,17,46,8,414.35,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:47:30,17,47,30,495.83,Click on: 'AFC Amplifier',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:47:35,17,47,35,501.32,Cancel disconnect: 'AFC Amplifier',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:47:35,17,47,35,501.32,Swing front panel: 100% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:50:44,17,50,44,690.18,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:50:45,17,50,45,690.87,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:51:35,17,51,35,741.55,Pick Up LRU: 'Receiver Waveguide [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:51:36,17,51,36,741.68,Drop LRU: 'Receiver Waveguide [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:51:37,17,51,37,743.21,Pick Up LRU: 'Receiver Waveguide [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:51:37,17,51,37,743.29,Drop LRU: 'Receiver Waveguide [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:51:40,17,51,40,746.18,Pick Up LRU: 'Receiver Waveguide [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:51:41,17,51,41,747.41,Drop LRU: 'Receiver Waveguide [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:51:42,17,51,42,747.86,Pick Up LRU: 'Receiver Waveguide [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:51:42,17,51,42,747.94,Drop LRU: 'Receiver Waveguide [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:51:42,17,51,42,748.21,Pick Up LRU: 'Receiver Waveguide [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:51:42,17,51,42,748.29,Drop LRU: 'Receiver Waveguide [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST24,HI,1,6/15/21,17:39:14,17:51:43,17,51,43,748.63,Pick Up LRU: 'Receiver Waveguide [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
