subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
st60,HI,1,10/7/21,16:43:15,16:43:15,16,43,15,0.02,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:43:15,16,43,15,0.03,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:43:21,16,43,21,5.86,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:43:26,16,43,26,11.08,Swing front panel: 46.5% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:43:49,16,43,49,33.49,Move drawer: 87.8% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:43:54,16,43,54,38.64,Move drawer: -0.4% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:43:56,16,43,56,41.31,Move drawer: -0.5% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:44:02,16,44,2,46.56,Move drawer: -0.5% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:44:09,16,44,9,53.36,Move drawer: 78.7% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:44:18,16,44,18,63.31,Move drawer: 85.9% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:45:21,16,45,21,125.36,Swing front panel: 100% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:45:24,16,45,24,128.84,Move drawer: 85.9% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:45:25,16,45,25,129.61,Move drawer: 85.9% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:45:27,16,45,27,131.43,Move drawer: 85.9% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:45:28,16,45,28,133.24,Move drawer: 86.3% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:45:52,16,45,52,156.49,Click on: 'Cathode Ray Tube',,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:45:55,16,45,55,159.57,Move drawer: 86.3% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:45:55,16,45,55,159.64,Cancel disconnect: 'Cathode Ray Tube',,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:45:58,16,45,58,163.13,Click on: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:46:01,16,46,1,165.66,Disconnect LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:46:06,16,46,6,170.38,Pick Up LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:46:06,16,46,6,170.49,Drop LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:46:08,16,46,8,172.48,Connect LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:46:10,16,46,10,175.02,Click on: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:46:12,16,46,12,177.21,Move drawer: 86.3% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:46:12,16,46,12,177.29,Disconnect LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:46:15,16,46,15,179.38,Pick Up LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:46:15,16,46,15,179.51,Drop LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st60,HI,1,10/7/21,16:43:15,16:46:16,16,46,16,180.34,Pick Up LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
