subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
ST14,HI,1,5/5/21,17:56:31,17:56:31,17,56,31,0.05,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,17:56:31,17,56,31,0.05,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,17:57:42,17,57,42,71.77,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,17:58:17,17,58,17,106,Swing front panel: 35% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,17:58:23,17,58,23,112.23,Move drawer: 58.4% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,17:59:17,17,59,17,166.14,Click on: 'Cathode Ray Tube',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,17:59:19,17,59,19,168.31,Disconnect LRU: 'Cathode Ray Tube',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,17:59:19,17,59,19,168.32,Move drawer: 58.4% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,17:59:23,17,59,23,172.04,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,17:59:23,17,59,23,172.34,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,18:00:03,18,0,3,212.77,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,18:00:04,18,0,4,213.05,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,18:00:25,18,0,25,234.08,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,18:00:25,18,0,25,234.58,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,18:00:29,18,0,29,238.42,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,18:00:33,18,0,33,242.75,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST14,HI,1,5/5/21,17:56:31,18:00:45,18,0,45,254.6,Pick Up LRU: 'Cathode Ray Tube [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
