subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
st8,HI,1,4/29/21,18:46:05,18:46:05,18,46,5,0.04,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:46:05,18,46,5,0.05,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:33,18,47,33,87.61,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:33,18,47,33,87.83,Pick Up LRU: 'Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:33,18,47,33,88.24,Drop LRU: 'Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:36,18,47,36,90.58,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:36,18,47,36,90.93,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:37,18,47,37,91.91,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:38,18,47,38,93.11,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:40,18,47,40,94.79,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:40,18,47,40,95.16,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:41,18,47,41,96.1,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:42,18,47,42,96.69,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:50,18,47,50,104.48,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:47:51,18,47,51,105.93,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:48:11,18,48,11,126.35,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:48:49,18,48,49,163.82,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:00,18,49,0,174.78,Pick Up LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:01,18,49,1,175.66,Drop LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:02,18,49,2,176.79,Pick Up LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:03,18,49,3,178.29,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:04,18,49,4,178.59,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:06,18,49,6,180.67,Drop LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:11,18,49,11,185.77,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:11,18,49,11,185.99,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:12,18,49,12,186.6,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:14,18,49,14,189.3,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:18,18,49,18,192.52,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:21,18,49,21,196.13,Move drawer: 0% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:23,18,49,23,198.25,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:24,18,49,24,198.97,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:25,18,49,25,200.27,Click on: 'Stage 1 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:28,18,49,28,202.54,Cancel disconnect: 'Stage 1 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:30,18,49,30,204.42,Click on: 'Stage 2 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:31,18,49,31,205.63,Disconnect LRU: 'Stage 2 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:33,18,49,33,207.71,Pick Up LRU: 'Stage 2 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:33,18,49,33,207.81,Drop LRU: 'Stage 2 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:34,18,49,34,208.48,Pick Up LRU: 'Stage 2 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:34,18,49,34,208.58,Drop LRU: 'Stage 2 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:34,18,49,34,208.58,Connect LRU: 'Stage 2 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:38,18,49,38,212.59,Move drawer: 95.5% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:38,18,49,38,212.98,Move drawer: 95.5% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:38,18,49,38,213.23,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:39,18,49,39,213.62,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:39,18,49,39,214.11,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:43,18,49,43,218.04,Move drawer: 0% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:45,18,49,45,219.56,Move drawer: 92.3% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:46,18,49,46,221.02,Move drawer: 0% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st8,HI,1,4/29/21,18:46:05,18:49:50,18,49,50,225.27,Move drawer: -4.3% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
