subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
st38,HI,1,5/26/21,14:48:47,14:48:48,14,48,48,0.05,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:48:48,14,48,48,0.05,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:48:58,14,48,58,10.56,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:49:25,14,49,25,37.58,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:49:39,14,49,39,51.45,Swing front panel: 29.3% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:49:46,14,49,46,58.9,Move drawer: 82% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:11,14,51,11,143.3,Move drawer: -3.8% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:15,14,51,15,148.02,Move drawer: 13.9% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:17,14,51,17,149.2,Click on: 'Transmitter Antenna',,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:19,14,51,19,151.38,Cancel disconnect: 'Transmitter Antenna',,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:19,14,51,19,151.4,Move drawer: 0% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:21,14,51,21,153.83,Move drawer: 93.8% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:31,14,51,31,163.33,Swing front panel: 85.4% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:34,14,51,34,166.1,Swing front panel: 91.2% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:45,14,51,45,177.66,Move drawer: -3.6% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:46,14,51,46,178.54,Click on: 'Local Oscillator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:48,14,51,48,180.72,Cancel disconnect: 'Local Oscillator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:48,14,51,48,180.73,Move drawer: 0% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:49,14,51,49,181.45,Click on: 'IF Amplifier',,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:50,14,51,50,182.35,Cancel disconnect: 'IF Amplifier',,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:50,14,51,50,182.37,Move drawer: 0% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:51:56,14,51,56,188.65,Move drawer: 84.1% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:52:18,14,52,18,210.65,Move drawer: -3.1% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:52:21,14,52,21,213.24,Move drawer: 74.7% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:53:05,14,53,5,257.89,Click on: 'Receiver Transmission Line',,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:53:10,14,53,10,262.1,Move drawer: 74.7% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st38,HI,1,5/26/21,14:48:47,14:53:11,14,53,11,263.77,Cancel disconnect: 'Receiver Transmission Line',,Sweep-Control-Circuit-(electrical),,,0,1,0
