subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
st45,LO,1,6/5/21,9:45:38,9:45:38,21,45,38,0.1,Make electrical flaw: AFC Amplifier,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:45:38,21,45,38,0.1,Start,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:45:38,21,45,38,0.1,Change tab,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:46:16,21,46,16,37.52,Change tab,Synchronizer,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:46:20,21,46,20,41.48,Change tab,Transmitter,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:46:22,21,46,22,43.91,Change tab,Tracker,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:46:24,21,46,24,46.23,Change tab,Processor,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:46:28,21,46,28,49.61,Change tab,Indicator,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:46:57,21,46,57,78.33,Change tab,Processor,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:47:10,21,47,10,91.35,Change tab,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:47:21,21,47,21,103.09,Change tab,Transmitter,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:47:58,21,47,58,139.5,Click node: 'Stage 1 Modulator',Transmitter,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:48:07,21,48,7,148.39,Cancel window: 'Stage 1 Modulator',Transmitter,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:48:58,21,48,58,199.55,Change tab,Tracker,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:49:22,21,49,22,223.49,Change tab,Processor,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:49:40,21,49,40,242.05,Change tab,Indicator,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:49:47,21,49,47,248.59,Click node: 'Cathode Ray Tube',Indicator,AFC-Amplifier-(electrical),,,0,1,0
st45,LO,1,6/5/21,9:45:38,9:50:09,21,50,9,271.27,Replaced unnecessarily Cathode Ray Tube (electrical),Indicator,AFC-Amplifier-(electrical),,Cathode-Ray-Tube-(electrical),1,1,1
