subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
st61,LO,1,10/15/21,4:48:32,4:48:32,16,48,32,0.06,Make electrical flaw: AFC Amplifier,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:48:32,16,48,32,0.07,Start,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:48:32,16,48,32,0.07,Change tab,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:49:07,16,49,7,35.77,Change tab,Synchronizer,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:49:10,16,49,10,38.09,Change tab,Transmitter,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:49:13,16,49,13,41.17,Change tab,Tracker,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:49:14,16,49,14,42.22,Change tab,Processor,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:49:15,16,49,15,43.32,Change tab,Indicator,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:49:17,16,49,17,45.13,Change tab,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:49:33,16,49,33,61.11,Change tab,Synchronizer,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:49:34,16,49,34,62.16,Change tab,Transmitter,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:49:38,16,49,38,65.96,Click node: 'Stage 1 Modulator',Transmitter,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:49:44,16,49,44,71.91,Cancel window: 'Stage 1 Modulator',Transmitter,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:50:20,16,50,20,108.06,Change tab,Tracker,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:50:23,16,50,23,110.88,Change tab,Synchronizer,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:50:24,16,50,24,112.16,Change tab,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:50:27,16,50,27,114.81,Change tab,Processor,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:50:59,16,50,59,147.05,Click node: 'AFC Amplifier',Processor,AFC-Amplifier-(electrical),,,0,1,0
st61,LO,1,10/15/21,4:48:32,4:51:00,16,51,0,148.51,Fixed AFC Amplifier (electrical),Processor,,AFC-Amplifier-(electrical),,1,0,0
st61,LO,1,10/15/21,4:48:32,4:51:04,16,51,4,152.43,Change tab,Front Panel,,AFC-Amplifier-(electrical),,1,0,0
st61,LO,1,10/15/21,4:48:32,4:51:12,16,51,12,160.49,Change tab,Transmitter,,AFC-Amplifier-(electrical),,1,0,0
st61,LO,1,10/15/21,4:48:32,4:51:15,16,51,15,163.77,Change tab,Front Panel,,AFC-Amplifier-(electrical),,1,0,0
st61,LO,1,10/15/21,4:48:32,4:51:25,16,51,25,173.44,Change tab,Transmitter,,AFC-Amplifier-(electrical),,1,0,0
st61,LO,1,10/15/21,4:48:32,4:51:35,16,51,35,183.58,Click node: 'RF Amplifier 1',Transmitter,,AFC-Amplifier-(electrical),,1,0,0
st61,LO,1,10/15/21,4:48:32,4:51:37,16,51,37,185.32,Replaced unnecessarily RF Amplifier 1 (electrical),Transmitter,,AFC-Amplifier-(electrical),RF-Amplifier-1-(electrical),2,0,1
st61,LO,1,10/15/21,4:48:32,4:51:41,16,51,41,189.31,Click node: 'Stage 1 Modulator',Transmitter,,AFC-Amplifier-(electrical),RF-Amplifier-1-(electrical),2,0,1
st61,LO,1,10/15/21,4:48:32,4:51:42,16,51,42,190.56,Replaced unnecessarily Stage 1 Modulator (electrical),Transmitter,,AFC-Amplifier-(electrical),RF-Amplifier-1-(electrical) Stage-1-Modulator-(electrical),3,0,2
st61,LO,1,10/15/21,4:48:32,4:51:47,16,51,47,195.28,Change tab,Front Panel,,AFC-Amplifier-(electrical),RF-Amplifier-1-(electrical) Stage-1-Modulator-(electrical),3,0,2
