subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
ST21,LO,1,5/5/21,11:55:27,11:55:28,23,55,28,0.08,Make electrical flaw: AFC Amplifier,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:55:28,23,55,28,0.09,Start,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:55:28,23,55,28,0.1,Change tab,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:55:43,23,55,43,15.66,Change tab,Transmitter,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:56:21,23,56,21,53.26,Change tab,Synchronizer,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:56:24,23,56,24,56.69,Change tab,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:56:26,23,56,26,58.73,Change tab,Transmitter,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:56:27,23,56,27,59.65,Change tab,Tracker,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:56:29,23,56,29,61.34,Change tab,Front Panel,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:56:31,23,56,31,63.66,Change tab,Tracker,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:56:32,23,56,32,64.93,Change tab,Processor,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:56:55,23,56,55,87.5,Change tab,Transmitter,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:57:33,23,57,33,125.49,Change tab,Tracker,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:57:44,23,57,44,136.61,Change tab,Processor,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:58:07,23,58,7,159.14,Click node: 'AFC Amplifier',Processor,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:58:09,23,58,9,162.05,Cancel window: 'AFC Amplifier',Processor,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:58:24,23,58,24,176.73,Change tab,Indicator,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:58:26,23,58,26,178.65,Change tab,Processor,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:58:50,23,58,50,202.85,Click node: 'AFC Amplifier',Processor,AFC-Amplifier-(electrical),,,0,1,0
ST21,LO,1,5/5/21,11:55:27,11:58:51,23,58,51,203.83,Fixed AFC Amplifier (electrical),Processor,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:58:54,23,58,54,206.81,Change tab,Indicator,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:58:55,23,58,55,207.63,Change tab,Processor,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:58:56,23,58,56,208.28,Change tab,Tracker,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:58:56,23,58,56,208.88,Change tab,Transmitter,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:58:57,23,58,57,209.73,Change tab,Synchronizer,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:58:58,23,58,58,210.65,Change tab,Front Panel,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:59:01,23,59,1,213.1,Change tab,Transmitter,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:59:15,23,59,15,227.25,Change tab,Indicator,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:59:17,23,59,17,229.17,Change tab,Front Panel,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:59:25,23,59,25,237.62,Change tab,Synchronizer,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:59:26,23,59,26,238.36,Change tab,Transmitter,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:59:29,23,59,29,241.43,Change tab,Indicator,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:59:33,23,59,33,245.28,Change tab,Processor,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:59:37,23,59,37,249.67,Submit?,Processor,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,1,5/5/21,11:55:27,11:59:40,23,59,40,252.09,Submit Confirm,Processor,,AFC-Amplifier-(electrical),,1,0,0
ST21,LO,2,5/5/21,11:59:47,11:59:47,23,59,47,0,Change tab,Front Panel,,,,0,0,0
ST21,LO,2,5/5/21,11:59:47,11:59:47,23,59,47,0,Make electrical flaw: Sweep Generator Circuit,Front Panel,Sweep-Generator-Circuit-(electrical),,,0,1,0
ST21,LO,2,5/5/21,11:59:47,11:59:47,23,59,47,0,Start,Front Panel,Sweep-Generator-Circuit-(electrical),,,0,1,0
ST21,LO,2,5/5/21,11:59:47,11:59:54,23,59,54,7.57,Change tab,Synchronizer,Sweep-Generator-Circuit-(electrical),,,0,1,0
ST21,LO,2,5/5/21,11:59:47,11:59:55,23,59,55,8.46,Change tab,Transmitter,Sweep-Generator-Circuit-(electrical),,,0,1,0
ST21,LO,2,5/5/21,11:59:47,12:00:00,0,0,0,13.73,Change tab,Tracker,Sweep-Generator-Circuit-(electrical),,,0,1,0
ST21,LO,2,5/5/21,11:59:47,12:00:01,0,0,1,14.38,Change tab,Processor,Sweep-Generator-Circuit-(electrical),,,0,1,0
ST21,LO,2,5/5/21,11:59:47,12:00:02,0,0,2,14.98,Change tab,Indicator,Sweep-Generator-Circuit-(electrical),,,0,1,0
ST21,LO,2,5/5/21,11:59:47,12:00:20,0,0,20,33.61,Click node: 'Sweep Generator Circuit',Indicator,Sweep-Generator-Circuit-(electrical),,,0,1,0
ST21,LO,2,5/5/21,11:59:47,12:00:21,0,0,21,34.45,Fixed Sweep Generator Circuit (electrical),Indicator,,Sweep-Generator-Circuit-(electrical),,1,0,0
ST21,LO,2,5/5/21,11:59:47,12:00:23,0,0,23,36.03,Change tab,Front Panel,,Sweep-Generator-Circuit-(electrical),,1,0,0
ST21,LO,2,5/5/21,11:59:47,12:00:25,0,0,25,38.29,Submit?,Front Panel,,Sweep-Generator-Circuit-(electrical),,1,0,0
ST21,LO,2,5/5/21,11:59:47,12:00:26,0,0,26,39.35,Submit Confirm,Front Panel,,Sweep-Generator-Circuit-(electrical),,1,0,0
ST21,LO,3,5/6/21,12:00:29,12:00:29,0,0,29,0,Make electrical flaw: Stage 2 Modulator,Front Panel,Stage-2-Modulator-(electrical),,,0,1,0
ST21,LO,3,5/6/21,12:00:29,12:00:29,0,0,29,0,Start,Front Panel,Stage-2-Modulator-(electrical),,,0,1,0
ST21,LO,3,5/6/21,12:00:29,12:00:33,0,0,33,4.54,Change tab,Transmitter,Stage-2-Modulator-(electrical),,,0,1,0
ST21,LO,3,5/6/21,12:00:29,12:00:48,0,0,48,19.23,Click node: 'Stage 2 Modulator',Transmitter,Stage-2-Modulator-(electrical),,,0,1,0
ST21,LO,3,5/6/21,12:00:29,12:00:49,0,0,49,20.45,Fixed Stage 2 Modulator (electrical),Transmitter,,Stage-2-Modulator-(electrical),,1,0,0
ST21,LO,3,5/6/21,12:00:29,12:00:51,0,0,51,21.91,Change tab,Front Panel,,Stage-2-Modulator-(electrical),,1,0,0
ST21,LO,3,5/6/21,12:00:29,12:00:53,0,0,53,24.24,Change tab,Processor,,Stage-2-Modulator-(electrical),,1,0,0
ST21,LO,3,5/6/21,12:00:29,12:00:54,0,0,54,25.19,Change tab,Indicator,,Stage-2-Modulator-(electrical),,1,0,0
ST21,LO,3,5/6/21,12:00:29,12:00:55,0,0,55,26.04,Change tab,Tracker,,Stage-2-Modulator-(electrical),,1,0,0
ST21,LO,3,5/6/21,12:00:29,12:00:55,0,0,55,26.49,Change tab,Transmitter,,Stage-2-Modulator-(electrical),,1,0,0
ST21,LO,3,5/6/21,12:00:29,12:00:57,0,0,57,27.71,Change tab,Synchronizer,,Stage-2-Modulator-(electrical),,1,0,0
ST21,LO,3,5/6/21,12:00:29,12:00:57,0,0,57,28.16,Change tab,Front Panel,,Stage-2-Modulator-(electrical),,1,0,0
ST21,LO,3,5/6/21,12:00:29,12:00:58,0,0,58,28.94,Submit?,Front Panel,,Stage-2-Modulator-(electrical),,1,0,0
ST21,LO,3,5/6/21,12:00:29,12:00:59,0,0,59,29.78,Submit Confirm,Front Panel,,Stage-2-Modulator-(electrical),,1,0,0
ST21,LO,4,5/6/21,12:00:59,12:00:59,0,0,59,0,Make electrical flaw: Duplexer,Front Panel,Duplexer-(electrical),,,0,1,0
ST21,LO,4,5/6/21,12:00:59,12:00:59,0,0,59,0,Start,Front Panel,Duplexer-(electrical),,,0,1,0
ST21,LO,4,5/6/21,12:00:59,12:01:03,0,1,3,3.88,Change tab,Transmitter,Duplexer-(electrical),,,0,1,0
ST21,LO,4,5/6/21,12:00:59,12:01:05,0,1,5,5.88,Change tab,Tracker,Duplexer-(electrical),,,0,1,0
ST21,LO,4,5/6/21,12:00:59,12:01:07,0,1,7,7.28,Change tab,Transmitter,Duplexer-(electrical),,,0,1,0
ST21,LO,4,5/6/21,12:00:59,12:01:11,0,1,11,12,Change tab,Tracker,Duplexer-(electrical),,,0,1,0
ST21,LO,4,5/6/21,12:00:59,12:01:24,0,1,24,24.96,Change tab,Front Panel,Duplexer-(electrical),,,0,1,0
ST21,LO,4,5/6/21,12:00:59,12:01:25,0,1,25,26.01,Change tab,Tracker,Duplexer-(electrical),,,0,1,0
ST21,LO,4,5/6/21,12:00:59,12:01:29,0,1,29,29.14,Click node: 'Transmitter Transmission Line',Tracker,Duplexer-(electrical),,,0,1,0
ST21,LO,4,5/6/21,12:00:59,12:01:30,0,1,30,30.21,Replaced unnecessarily Transmitter Transmission Line (electrical),Tracker,Duplexer-(electrical),,Transmitter-Transmission-Line-(electrical),1,1,1
ST21,LO,4,5/6/21,12:00:59,12:01:36,0,1,36,36.6,Change tab,Transmitter,Duplexer-(electrical),,Transmitter-Transmission-Line-(electrical),1,1,1
