subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
st29,LO,1,5/13/21,19:05:13,19:05:13,19,5,13,0.08,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:05:13,19,5,13,0.09,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:06:00,19,6,0,47.23,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:06:11,19,6,11,58.12,Pick Up LRU: 'RF Amplifier 2 [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:06:13,19,6,13,60.4,Drop LRU: 'RF Amplifier 2 [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:06:17,19,6,17,64.24,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:06:31,19,6,31,78.03,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:06:31,19,6,31,78.65,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:06:38,19,6,38,85.49,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:06:49,19,6,49,96.67,Pick Up LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:06:51,19,6,51,98.37,Drop LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:06:52,19,6,52,99.33,Pick Up LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:06:53,19,6,53,100.57,Drop LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:16,19,7,16,123.05,Pick Up LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:16,19,7,16,123.56,Drop LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:17,19,7,17,124.52,Pick Up LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:18,19,7,18,124.9,Drop LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:19,19,7,19,126.04,Pick Up LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:20,19,7,20,127.58,Drop LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:24,19,7,24,130.89,Pick Up LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:27,19,7,27,133.91,Drop LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:28,19,7,28,134.99,Pick Up LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:34,19,7,34,141.16,Drop LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:35,19,7,35,142.37,Pick Up LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:36,19,7,36,143.44,Drop LRU: 'Sine Wave Oscillator [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:44,19,7,44,151.09,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:47,19,7,47,154.35,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:07:52,19,7,52,159.42,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:04,19,8,4,171.11,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:04,19,8,4,171.62,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:05,19,8,5,171.94,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:08,19,8,8,175.36,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:09,19,8,9,175.93,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:24,19,8,24,191.61,Swing front panel: 18.1% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:37,19,8,37,204.11,Move drawer: -3.4% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:40,19,8,40,207.38,Move drawer: 97.1% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:51,19,8,51,217.9,Move drawer: 88.1% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:54,19,8,54,220.92,Move drawer: 61.1% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:55,19,8,55,222.26,Move drawer: 6.9% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:56,19,8,56,223.65,Move drawer: 94.5% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:08:59,19,8,59,226.14,Move drawer: -2.8% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:01,19,9,1,228.39,Move drawer: 99.9% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:03,19,9,3,230.29,Move drawer: 39.3% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:06,19,9,6,233.31,Move drawer: 27.4% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:07,19,9,7,234.68,Move drawer: 6.3% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:10,19,9,10,236.92,Move drawer: 97.9% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:14,19,9,14,240.84,Move drawer: 38.5% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:15,19,9,15,242.47,Move drawer: 0% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:18,19,9,18,245,Move drawer: 92.1% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:19,19,9,19,245.8,Move drawer: 49.3% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:20,19,9,20,247,Move drawer: 22.9% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:21,19,9,21,248.17,Move drawer: 0% open,Tracker,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:23,19,9,23,250.38,Move drawer: 99.7% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:30,19,9,30,256.8,Click on: 'Stage 2 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:33,19,9,33,260.7,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:34,19,9,34,261.32,Cancel disconnect: 'Stage 2 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:34,19,9,34,261.34,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:09:40,19,9,40,267.37,Click on: 'RF Amplifier 1',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:03,19,10,3,290.4,Cancel disconnect: 'RF Amplifier 1',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:03,19,10,3,290.41,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:04,19,10,4,291.51,Click on: 'RF Amplifier 3',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:06,19,10,6,293.29,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:07,19,10,7,294.25,Cancel disconnect: 'RF Amplifier 3',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:07,19,10,7,294.27,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:12,19,10,12,299.68,Move drawer: 34.8% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:14,19,10,14,300.96,Move drawer: -2.8% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:16,19,10,16,303.55,Move drawer: 95.2% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:17,19,10,17,304.24,Click on: 'Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:18,19,10,18,305.48,Cancel disconnect: 'Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:18,19,10,18,305.5,Move drawer: 95.2% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:19,19,10,19,305.83,Click on: 'IF Amplifier',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:20,19,10,20,307.24,Cancel disconnect: 'IF Amplifier',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:21,19,10,21,308.57,Move drawer: -7.3% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:25,19,10,25,312.42,Move drawer: 89.9% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:36,19,10,36,323.47,Click on: 'Cathode Ray Tube',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:41,19,10,41,327.99,Move drawer: 89.9% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:42,19,10,42,329.46,Cancel disconnect: 'Cathode Ray Tube',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:46,19,10,46,333.08,Move drawer: 95.5% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:49,19,10,49,336.33,Move drawer: -5.1% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:52,19,10,52,339.26,Move drawer: 64.7% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:53,19,10,53,340.24,Click on: 'Local Oscillator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:10:56,19,10,56,343.37,Cancel disconnect: 'Local Oscillator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:04,19,11,4,351.56,Move drawer: 17.6% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:05,19,11,5,352.64,Click on: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:09,19,11,9,356.37,Cancel disconnect: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:10,19,11,10,357.4,Click on: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:14,19,11,14,360.92,Cancel disconnect: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:16,19,11,16,362.96,Move drawer: -4.4% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:17,19,11,17,364.08,Move drawer: -0.1% open,Processor,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:19,19,11,19,365.89,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:20,19,11,20,366.95,Click on: 'Stage 2 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:22,19,11,22,369.23,Cancel disconnect: 'Stage 2 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:22,19,11,22,369.25,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:23,19,11,23,370.51,Click on: 'Stage 1 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
st29,LO,1,5/13/21,19:05:13,19:11:25,19,11,25,372.08,Cancel disconnect: 'Stage 1 Modulator',,Sweep-Control-Circuit-(electrical),,,0,1,0
