subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
st61,LO,1,10/15/21,17:06:32,17:06:32,17,6,32,0.05,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:06:32,17,6,32,0.05,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:07:13,17,7,13,40.83,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:07:40,17,7,40,67.73,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:07:40,17,7,40,68.3,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:07:50,17,7,50,77.72,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:07:51,17,7,51,78.61,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:07:52,17,7,52,80.15,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:08:00,17,8,0,88.03,Swing front panel: 65.1% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:08:55,17,8,55,143.44,Move drawer: 0% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:09:00,17,9,0,147.59,Move drawer: 54.6% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:09:02,17,9,2,149.78,Click on: 'Adjuster',,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:09:04,17,9,4,151.61,Cancel disconnect: 'Adjuster',,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:09:08,17,9,8,155.72,Move drawer: 54.6% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:09:08,17,9,8,156.39,Move drawer: 54.6% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:09:09,17,9,9,157.14,Move drawer: -4.4% open,Synchronizer,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:09:14,17,9,14,162.19,Move drawer: 97.3% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:10:55,17,10,55,263.24,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:11:02,17,11,2,270.1,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:11:02,17,11,2,270.35,Move drawer: 95.4% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:11:21,17,11,21,289.04,Move drawer: 25.8% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st61,LO,1,10/15/21,17:06:32,17:11:35,17,11,35,303.44,Move drawer: 0% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
