subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
st41,LO,1,5/29/21,16:10:13,16:10:13,16,10,13,0.04,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:10:13,16,10,13,0.04,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:11:08,16,11,8,55.02,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:11:15,16,11,15,61.63,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:11:24,16,11,24,70.7,Swing front panel: 14.4% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:11:47,16,11,47,94.32,Move drawer: 7.9% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:11:52,16,11,52,99.22,Swing front panel: 90.3% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:12:04,16,12,4,111.34,Move drawer: 8.8% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:12:06,16,12,6,113.42,Move drawer: 98.3% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:13:04,16,13,4,171.57,Move drawer: 0% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:13:32,16,13,32,198.86,Click on: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:13:35,16,13,35,202.44,Disconnect LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:13:39,16,13,39,205.76,Pick Up LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:13:42,16,13,42,208.95,Drop LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:13:51,16,13,51,217.98,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:13:53,16,13,53,219.84,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:14,16,14,14,240.96,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:15,16,14,15,242.41,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:22,16,14,22,248.93,Pick Up LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:27,16,14,27,253.68,Drop LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:28,16,14,28,255.2,Pick Up LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:38,16,14,38,264.8,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:43,16,14,43,269.88,Drop LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:45,16,14,45,271.97,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:51,16,14,51,278.19,Pick Up LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:55,16,14,55,282.05,Drop LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:56,16,14,56,282.74,Pick Up LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:14:57,16,14,57,283.79,Drop LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:15:02,16,15,2,288.7,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:15:03,16,15,3,290.47,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:15:07,16,15,7,294.24,Pick Up LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:15:10,16,15,10,297.05,Drop LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:15:11,16,15,11,297.7,Pick Up LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:15:13,16,15,13,299.82,Drop LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:15:13,16,15,13,300.45,Pick Up LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st41,LO,1,5/29/21,16:10:13,16:15:21,16,15,21,308.47,Drop LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
