subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
st43,LO,1,6/5/21,1:05:17,1:05:17,1,5,17,0.03,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:05:17,1,5,17,0.04,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:07:35,1,7,35,138.6,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:13,1,8,13,176.03,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:13,1,8,13,176.63,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:19,1,8,19,182.51,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:20,1,8,20,183.03,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:22,1,8,22,185.34,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:23,1,8,23,186.02,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:24,1,8,24,186.94,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:24,1,8,24,187.34,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:25,1,8,25,188.12,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:42,1,8,42,205.49,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:43,1,8,43,206.23,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:43,1,8,43,206.56,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st43,LO,1,6/5/21,1:05:17,1:08:49,1,8,49,212.84,Swing front panel: 94.8% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
